Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),SNR,Score,Tags,Notes
843,Spectrogram 1,10,31200.65886,31201.87867,89.22413793,213.362069,3.434326,3.737679,,
844,Spectrogram 1,10,31203.98561,31205.27935,107.3275862,187.5,1.85981,1.955365,,
845,Spectrogram 1,10,31219.71374,31221.1923,73.70689655,153.8793103,2.320361,3.19542,,
846,Spectrogram 1,10,31261.8156,31263.07238,65.94827586,182.3275862,3.373299,5.869607,,
847,Spectrogram 1,10,31298.94582,31300.23956,71.12068966,195.2586207,7.64588,7.050497,,
848,Spectrogram 1,10,31306.96699,31308.14983,89.22413793,192.6724138,6.153673,6.434687,,
849,Spectrogram 1,10,31397.5285,31398.82223,89.22413793,174.5689655,1.80954,1.465106,,
850,Spectrogram 1,10,31409.31998,31410.39193,84.05172414,200.4310345,3.710587,4.930907,,
851,Spectrogram 1,10,31405.84537,31407.10214,86.63793103,213.362069,12.684456,12.202186,,
852,Spectrogram 1,10,31412.14771,31413.7002,94.39655172,208.1896552,3.251729,3.389704,,
853,Spectrogram 1,10,31424.60454,31425.71346,65.94827586,177.1551724,7.166792,7.078894,,
854,Spectrogram 1,10,31790.89814,31792.37669,63.36206897,218.5344828,1.792608,2.303628,,
855,Spectrogram 1,10,31828.52737,31829.89503,86.63793103,203.0172414,-6.853472,3.217905,,
856,Spectrogram 1,10,32066.88897,32068.1827,73.70689655,213.362069,3.178477,3.404872,,
857,Spectrogram 1,10,32098.97362,32100.26735,55.60344828,161.637931,4.880419,4.155437,,
858,Spectrogram 1,10,32106.14461,32107.62317,47.84482759,177.1551724,-5.662032,8.017911,,
859,Spectrogram 1,10,32150.0577,32151.57322,58.18965517,148.7068966,10.312681,11.012903,,
860,Spectrogram 1,10,32228.18087,32229.4746,53.01724138,156.4655172,11.801749,11.977868,,
861,Spectrogram 1,10,32250.85821,32251.96713,65.94827586,166.8103448,13.3898,13.348724,,
862,Spectrogram 1,10,32397.75268,32399.30516,34.9137931,159.0517241,5.155763,7.664427,,
863,Spectrogram 1,10,32466.08042,32467.48505,73.70689655,215.9482759,-0.890607,0.697015,,
864,Spectrogram 1,10,32541.61611,32543.20556,107.3275862,244.3965517,4.533142,5.236869,,
865,Spectrogram 1,10,32962.76411,32964.24266,78.87931034,223.7068966,8.103784,9.684278,,
866,Spectrogram 1,10,32986.5134,32987.73321,65.94827586,169.3965517,4.638375,5.226834,,
867,Spectrogram 1,10,32995.45866,32996.67847,81.46551724,184.9137931,-5.673249,2.937484,,
868,Spectrogram 1,10,33053.41803,33054.45302,64.65517241,170.6896552,6.975139,9.641723,,?
869,Spectrogram 1,10,33124.92466,33126.18143,53.01724138,213.362069,4.798986,6.968297,,
870,Spectrogram 1,10,33102.76481,33104.28033,94.39655172,236.637931,-12.3787,0.461554,,
871,Spectrogram 1,10,33214.59904,33215.67099,86.63793103,213.362069,3.345968,3.559419,,
872,Spectrogram 1,10,33219.73702,33220.8829,58.18965517,159.0517241,10.224767,10.068645,,
873,Spectrogram 1,10,33349.29543,33350.51524,45.25862069,151.2931034,2.209,3.954473,,
874,Spectrogram 1,10,33580.30121,33581.55799,60.77586207,192.6724138,9.013781,8.010186,,
875,Spectrogram 1,10,33595.2531,33596.45443,58.18965517,197.8448276,-12.038514,3.089077,,
876,Spectrogram 1,10,33804.76439,33806.16902,68.53448276,210.7758621,-7.633741,4.289022,,
877,Spectrogram 1,10,33857.21614,33858.50988,81.46551724,200.4310345,2.339758,4.98296,,
878,Spectrogram 1,10,33956.90773,33958.09058,76.29310345,203.0172414,3.502753,4.299727,,
879,Spectrogram 1,10,33994.86964,33995.97856,91.81034483,195.2586207,5.099458,5.096888,,
880,Spectrogram 1,10,34232.5474,34233.28668,65.94827586,153.8793103,4.682586,4.302879,,
881,Spectrogram 1,10,34295.82957,34298.01044,81.46551724,195.2586207,10.915837,11.306452,,
882,Spectrogram 1,10,34341.62782,34342.81067,73.70689655,174.5689655,5.437724,6.534198,,
883,Spectrogram 1,10,34764.69794,34765.95471,63.36206897,190.0862069,0.704266,1.969593,,
884,Spectrogram 1,10,34786.41422,34787.48617,71.12068966,184.9137931,4.788662,4.522326,,
885,Spectrogram 1,10,34846.48053,34847.62641,71.12068966,195.2586207,3.741522,4.130792,,
886,Spectrogram 1,10,35666.74605,35668.00282,99.56896552,210.7758621,6.842778,6.732538,,
887,Spectrogram 1,10,35715.16874,35716.46247,47.84482759,179.7413793,3.016838,3.791388,,
888,Spectrogram 1,10,35780.2991,35781.99944,53.01724138,182.3275862,5.604455,3.523866,,
889,Spectrogram 1,10,37212.22446,37213.37034,89.22413793,270.2586207,1.791802,0.780518,,
890,Spectrogram 1,10,37787.58578,37788.84255,96.98275862,203.0172414,-1.454969,-0.269249,,
891,Spectrogram 1,10,38400.98293,38402.20274,86.63793103,174.5689655,2.360788,3.7858,,
892,Spectrogram 1,10,38467.27765,38468.42353,71.12068966,177.1551724,3.71253,4.244033,,
893,Spectrogram 1,10,38619.8276,38621.19526,50.43103448,197.8448276,2.102624,1.724087,,
894,Spectrogram 1,10,38626.00056,38627.25734,68.53448276,177.1551724,1.144123,3.043672,,
895,Spectrogram 1,10,38651.4502,38652.74393,94.39655172,228.8793103,1.406412,2.049181,,
896,Spectrogram 1,10,38771.12077,38772.5254,86.63793103,200.4310345,1.468348,3.065045,,
897,Spectrogram 1,10,38869.29684,38870.59058,65.94827586,159.0517241,1.41876,2.756491,,
898,Spectrogram 1,10,38890.71741,38892.04811,55.60344828,177.1551724,2.836065,3.862703,,
899,Spectrogram 1,10,38923.89249,38924.92748,94.39655172,190.0862069,0.411656,0.73337,,
900,Spectrogram 1,10,38928.25423,38929.47404,58.18965517,143.5344828,2.439056,1.375808,,
901,Spectrogram 1,10,38932.19089,38933.00409,96.98275862,200.4310345,5.874547,5.382292,,
902,Spectrogram 1,10,38942.17113,38943.5388,81.46551724,174.5689655,0.320781,0.375044,,
903,Spectrogram 1,10,38964.88544,38966.03132,120.2586207,223.7068966,0.07587,1.770555,,
904,Spectrogram 1,10,38950.54345,38951.50451,99.56896552,151.2931034,0.930624,2.494609,,
905,Spectrogram 1,10,39001.0546,39002.20048,91.81034483,174.5689655,1.497179,2.201752,,
906,Spectrogram 1,10,38980.39179,38981.87034,53.01724138,156.4655172,-1.159944,-0.689763,,
907,Spectrogram 1,10,39004.8434,39006.24802,45.25862069,218.5344828,0.316337,0.037906,,
908,Spectrogram 1,10,39032.73265,39034.13727,58.18965517,184.9137931,0.40891,1.295863,,
909,Spectrogram 1,10,39172.95514,39174.17494,81.46551724,244.3965517,4.142995,3.564977,,
910,Spectrogram 1,10,39222.85638,39223.96529,78.87931034,200.4310345,1.499954,1.695133,,
911,Spectrogram 1,10,39226.60821,39227.60624,112.5,231.4655172,5.396084,6.623763,,
912,Spectrogram 1,10,39369.30728,39370.37923,58.18965517,169.3965517,3.426118,4.885754,,
913,Spectrogram 1,10,39374.05714,39375.4248,89.22413793,223.7068966,2.354391,2.965137,,
914,Spectrogram 1,10,39416.95372,39418.02568,81.46551724,205.6034483,4.067037,6.004966,,
915,Spectrogram 1,10,39467.48335,39468.85102,81.46551724,221.1206897,1.084209,3.180922,,
916,Spectrogram 1,10,39512.43143,39513.50339,73.70689655,187.5,4.026026,3.500732,,
917,Spectrogram 1,10,39526.81038,39528.10412,87.93103448,209.4827586,2.82092,2.52677,,
918,Spectrogram 1,10,39531.04275,39532.04077,78.87931034,190.0862069,3.674322,4.950971,,
919,Spectrogram 1,10,39534.25861,39536.03287,65.94827586,195.2586207,8.376912,7.154253,,
920,Spectrogram 1,10,39592.73547,39593.88135,94.39655172,200.4310345,6.496156,7.370636,,
921,Spectrogram 1,10,39572.95979,39574.25353,78.87931034,197.8448276,0.554569,0.730022,,
922,Spectrogram 1,10,39697.17692,39698.65547,71.12068966,187.5,6.605922,5.81222,,
923,Spectrogram 1,10,39699.94921,39701.50169,63.36206897,148.7068966,5.518413,6.385447,,
924,Spectrogram 1,10,39724.73349,39725.87937,65.94827586,179.7413793,4.913149,5.594015,,
925,Spectrogram 1,10,39757.1693,39758.24125,94.39655172,208.1896552,1.445299,1.559659,,
926,Spectrogram 1,10,40026.98716,40028.13304,107.3275862,218.5344828,-1.291439,0.340289,,
927,Spectrogram 1,10,40031.01622,40032.08818,107.3275862,205.6034483,0.135273,2.264565,,
928,Spectrogram 1,10,40229.29049,40230.47334,115.0862069,223.7068966,-1.064025,0.985262,,
929,Spectrogram 1,10,40842.29952,40843.26058,45.25862069,161.637931,2.142383,0.465267,,
930,Spectrogram 1,10,41038.26354,41039.63121,81.46551724,215.9482759,0.481423,0.694117,,
931,Spectrogram 1,10,41076.77991,41078.11061,84.05172414,200.4310345,7.494938,8.527256,,
932,Spectrogram 1,10,41085.87302,41087.09283,71.12068966,184.9137931,8.154718,7.332965,,
933,Spectrogram 1,10,41113.28174,41115.05601,78.87931034,215.9482759,0.074658,-0.40343,,
934,Spectrogram 1,10,41134,41135.68186,81.46551724,210.7758621,-0.213183,1.261347,,
935,Spectrogram 1,10,41177.02596,41178.35666,76.29310345,190.0862069,0.007534,2.345362,,
936,Spectrogram 1,10,42302.05869,42302.8719,68.53448276,213.362069,8.252273,8.083973,,
937,Spectrogram 1,10,42322.99873,42324.36639,65.94827586,184.9137931,7.894694,7.170623,,
938,Spectrogram 1,10,42368.31645,42369.31448,107.3275862,228.8793103,6.358634,6.300587,,
939,Spectrogram 1,10,42398.57139,42399.90209,102.1551724,213.362069,2.182465,10.03119,,
940,Spectrogram 1,10,42460.41196,42461.59481,68.53448276,208.1896552,5.420192,6.49971,,
941,Spectrogram 1,10,42506.09932,42507.39306,60.77586207,177.1551724,12.034082,11.340777,,
942,Spectrogram 1,10,42519.60962,42520.31194,84.05172414,190.0862069,4.447198,6.893254,,
943,Spectrogram 1,10,42638.46699,42639.42805,115.0862069,200.4310345,4.153846,4.066707,,
944,Spectrogram 1,10,42671.75296,42672.89884,58.18965517,187.5,-0.672983,0.881667,,
945,Spectrogram 1,10,42766.75014,42768.19173,60.77586207,184.9137931,2.202836,2.587915,,
946,Spectrogram 1,10,42817.53852,42818.46261,91.81034483,177.1551724,3.962472,3.205288,,
947,Spectrogram 1,10,42820.53259,42821.56758,135.7758621,221.1206897,1.241143,2.220687,,
948,Spectrogram 1,10,42826.1511,42827.14913,78.87931034,169.3965517,1.439641,1.718039,,
949,Spectrogram 1,10,42868.99224,42870.32294,73.70689655,221.1206897,0.624721,1.402003,,
950,Spectrogram 1,10,42986.044,42987.068,97.65625,202.51385,1.506439,2.834911,1.36E+00,
951,Spectrogram 1,10,42983.036,42984.06,97.65625,202.51385,0.969599,1.64965,8.49E-01,
952,Spectrogram 1,10,43033.42607,43034.60892,86.63793103,205.6034483,3.623558,7.188335,,
953,Spectrogram 1,10,43050.98392,43052.83211,73.70689655,197.8448276,-1.342682,1.089291,,
954,Spectrogram 1,10,43251.32816,43252.76975,68.53448276,262.5,2.271101,1.905644,,
955,Spectrogram 1,10,43578.60638,43579.78922,27.15517241,177.1551724,-0.685435,1.733675,,
956,Spectrogram 1,10,43626.95514,43627.95316,91.81034483,184.9137931,1.205479,1.021014,,
957,Spectrogram 1,10,43837.33507,43839.03541,40.0862069,177.1551724,1.692476,1.856887,,
958,Spectrogram 1,10,43937.63657,43938.78245,78.87931034,244.3965517,2.50427,4.985812,,
959,Spectrogram 1,10,44136.37288,44137.96233,96.98275862,236.637931,1.697047,1.866803,,
960,Spectrogram 1,10,44621.94893,44623.42748,81.46551724,200.4310345,3.109285,3.199945,,
961,Spectrogram 1,10,44640.00578,44641.26256,84.05172414,218.5344828,3.734923,3.57049,,
962,Spectrogram 1,10,44683.69709,44684.9169,60.77586207,200.4310345,5.482259,5.943521,,
963,Spectrogram 1,10,45347.95655,45349.21332,99.56896552,239.2241379,1.894066,2.191005,,
964,Spectrogram 1,10,45384.29204,45385.43792,104.7413793,215.9482759,-0.971386,-0.308023,,
965,Spectrogram 1,10,45447.72207,45449.05277,96.98275862,218.5344828,0.79782,1.374135,,
966,Spectrogram 1,10,45451.15971,45452.86005,112.5,309.0517241,1.416206,1.725621,,
967,Spectrogram 1,10,45507.0491,45508.23194,89.22413793,265.0862069,0.193828,1.084826,,
968,Spectrogram 1,10,45773.68806,45774.76002,117.6724138,246.9827586,1.383665,1.109289,,
969,Spectrogram 1,10,45806.47503,45807.84269,115.0862069,265.0862069,0.717941,1.073318,,
970,Spectrogram 1,10,45841.94187,45843.01383,78.87931034,218.5344828,0.131887,-0.152468,,
971,Spectrogram 1,10,46177.42607,46178.71981,76.29310345,210.7758621,4.216899,4.532202,,
972,Spectrogram 1,10,46201.91464,46203.31927,53.01724138,205.6034483,3.101701,3.88763,,
973,Spectrogram 1,10,46269.96515,46271.0371,73.70689655,184.9137931,2.290911,3.197583,,
974,Spectrogram 1,10,46357.0151,46358.12401,58.18965517,208.1896552,6.020916,5.943041,,
975,Spectrogram 1,10,46408.8015,46409.72559,81.46551724,195.2586207,3.636676,4.082349,,
976,Spectrogram 1,10,46478.60779,46479.56885,89.22413793,184.9137931,2.708544,3.477862,,
977,Spectrogram 1,10,46464.09946,46465.02356,78.87931034,177.1551724,2.635231,2.555317,,
978,Spectrogram 1,10,46700.29867,46702.29472,73.70689655,190.0862069,1.135489,1.787671,,
979,Spectrogram 1,10,46720.38854,46721.57139,94.39655172,205.6034483,1.097893,1.111148,,
980,Spectrogram 1,10,46760.05079,46761.71416,37.5,187.5,1.450466,1.680303,,
981,Spectrogram 1,10,46806.93948,46808.04839,71.12068966,200.4310345,3.23565,4.124212,,
982,Spectrogram 1,10,46864.54769,46865.61964,86.63793103,190.0862069,3.824983,3.734182,,
983,Spectrogram 1,10,46901.75183,46902.74986,89.22413793,179.7413793,4.244097,6.08712,,
984,Spectrogram 1,10,46929.08663,46930.60214,50.43103448,179.7413793,1.174713,1.659358,,
985,Spectrogram 1,10,46938.05037,46939.04839,89.22413793,208.1896552,5.387933,5.306612,,
986,Spectrogram 1,10,46956.45838,46957.71515,55.60344828,171.9827586,2.560157,2.496904,,
987,Spectrogram 1,10,46990.76086,46991.72192,91.81034483,195.2586207,2.443812,1.909633,,
988,Spectrogram 1,10,47005.02892,47006.28569,68.53448276,182.3275862,2.558911,2.268782,,
989,Spectrogram 1,10,47034.82181,47036.00466,73.70689655,192.6724138,2.544384,2.54156,,
990,Spectrogram 1,10,47070.6583,47071.73025,94.39655172,195.2586207,4.770755,5.220545,,
991,Spectrogram 1,10,47095.41408,47096.43808,98.80288395,202.431684,2.301238,2.997687,2.26E+00,
992,Spectrogram 1,10,47114.815,47115.839,89.84375,193.47255,5.931829,5.775031,4.38E+00,
993,Spectrogram 1,10,47306.78358,47308.2991,50.43103448,182.3275862,1.738482,0.541722,,
994,Spectrogram 1,10,47489.9581,47491.2888,53.01724138,177.1551724,2.126947,2.470164,,
995,Spectrogram 1,10,47576.15787,47577.11893,81.46551724,205.6034483,1.891782,2.210886,,
996,Spectrogram 1,10,47581.22192,47582.21995,71.12068966,156.4655172,1.713493,1.5725,,
997,Spectrogram 1,10,47652.5807,47653.57872,81.46551724,195.2586207,3.132867,3.266956,,
998,Spectrogram 1,10,47694.03569,47695.18157,96.98275862,244.3965517,2.516034,3.207665,,
999,Spectrogram 1,10,47739.50127,47740.83197,81.46551724,231.4655172,5.358887,5.034736,,
1000,Spectrogram 1,10,47759.36936,47760.47827,94.39655172,208.1896552,5.206321,5.697905,,
1001,Spectrogram 1,10,47813.81716,47814.96304,76.29310345,166.8103448,3.823459,4.096725,,
1002,Spectrogram 1,10,47848.1566,47849.11766,81.46551724,195.2586207,6.129682,5.506635,,
1003,Spectrogram 1,10,47885.17593,47886.28485,86.63793103,259.9137931,1.437847,1.839246,,
1004,Spectrogram 1,10,47950.9162,47952.20993,78.87931034,213.362069,1.529382,2.276052,,
1005,Spectrogram 1,10,47975.55262,47976.6985,78.87931034,218.5344828,5.556853,5.932782,,
1006,Spectrogram 1,10,47998.67353,47999.81941,84.05172414,231.4655172,3.282781,3.395104,,
1007,Spectrogram 1,10,48054.23025,48055.41309,55.60344828,169.3965517,6.044525,7.797185,,
1008,Spectrogram 1,10,48067.59269,48068.77554,78.87931034,195.2586207,2.155479,2.141247,,
1009,Spectrogram 1,10,48120.63586,48121.81871,65.94827586,200.4310345,6.581366,7.34317,,
1010,Spectrogram 1,10,48149.48617,48150.52116,65.94827586,177.1551724,5.366636,6.048692,,
1011,Spectrogram 1,10,48565.86583,48567.30742,60.77586207,226.2931034,0.613311,1.197027,,
1012,Spectrogram 1,10,49718.97263,49720.19244,68.53448276,192.6724138,1.637869,2.00803,,
1013,Spectrogram 1,10,49786.26538,49788.15054,71.12068966,182.3275862,1.082494,2.185684,,
1014,Spectrogram 1,10,49920.75847,49922.12613,102.1551724,234.0517241,1.909999,2.152147,,
1015,Spectrogram 1,10,49937.59551,49938.96318,86.63793103,177.1551724,1.306629,2.721971,,
1016,Spectrogram 1,10,49954.11837,49955.523,76.29310345,197.8448276,2.15769,1.472783,,
1017,Spectrogram 1,10,49957.03852,49958.33225,86.63793103,231.4655172,2.401227,2.404392,,
1018,Spectrogram 1,10,49980.10398,49981.80432,91.81034483,257.3275862,0.167853,-0.273314,,
1019,Spectrogram 1,10,49999.54698,50001.21036,96.98275862,226.2931034,0.966338,0.80837,,
1020,Spectrogram 1,10,50005.16549,50006.7919,50.43103448,218.5344828,2.977652,3.01642,,
1021,Spectrogram 1,10,50079.88798,50081.36653,86.63793103,244.3965517,1.74903,2.204101,,
1022,Spectrogram 1,10,50100.93891,50102.41747,84.05172414,171.9827586,1.70112,1.559619,,
1023,Spectrogram 1,10,50147.92001,50149.21374,68.53448276,200.4310345,-1.639105,-0.553348,,
1024,Spectrogram 1,10,50276.60976,50277.79261,102.1551724,244.3965517,2.903836,2.93945,,
1025,Spectrogram 1,10,50273.54176,50274.68764,84.05172414,164.2241379,2.154722,1.806929,,
1026,Spectrogram 1,10,50302.29966,50303.66733,58.18965517,197.8448276,0.314659,0.939426,,
1027,Spectrogram 1,10,50325.25423,50326.47404,68.53448276,177.1551724,1.273359,1.182373,,
1028,Spectrogram 1,10,50332.25889,50333.8853,89.22413793,241.8103448,-1.128322,0.243222,,
1029,Spectrogram 1,10,50402.61964,50403.76552,84.05172414,208.1896552,1.025228,1.605462,,
1030,Spectrogram 1,10,50412.15632,50413.48702,60.77586207,166.8103448,0.810377,0.891551,,
1031,Spectrogram 1,10,50488.94879,50490.50127,86.63793103,226.2931034,0.403159,1.371652,,
1032,Spectrogram 1,10,50513.36343,50514.73109,84.05172414,197.8448276,-0.216384,2.254664,,
1033,Spectrogram 1,10,50507.63403,50509.00169,94.39655172,285.7758621,0.580416,1.403671,,
1034,Spectrogram 1,10,50525.21036,50526.57802,89.22413793,218.5344828,0.878905,0.530739,,
1035,Spectrogram 1,10,50567.3307,50568.29176,91.81034483,205.6034483,1.63557,2.407307,,
1036,Spectrogram 1,10,50586.68129,50588.38163,63.36206897,179.7413793,3.310569,3.420938,,
1037,Spectrogram 1,10,50667.57675,50669.1662,50.43103448,283.1896552,-0.197823,0.835999,,
1038,Spectrogram 1,10,50685.11611,50686.48378,84.05172414,205.6034483,3.17103,3.15158,,
1039,Spectrogram 1,10,50774.34692,50775.45584,89.22413793,223.7068966,0.561616,0.316444,,
1040,Spectrogram 1,10,50795.17607,50796.61766,122.8448276,306.4655172,2.015938,2.142773,,
1041,Spectrogram 1,10,50820.47785,50822.03033,102.1551724,218.5344828,2.575842,2.589599,,
1042,Spectrogram 1,10,50827.02046,50828.09241,99.56896552,213.362069,3.501061,3.875018,,
1043,Spectrogram 1,10,50865.18567,50866.66422,99.56896552,262.5,3.171655,3.27062,,
1044,Spectrogram 1,10,50892.50198,50893.68482,104.7413793,236.637931,2.546867,2.723639,,
1045,Spectrogram 1,10,50902.03866,50903.33239,125.4310345,215.9482759,-0.204745,1.383498,,
1046,Spectrogram 1,10,50903.6281,50904.77398,71.12068966,153.8793103,0.084048,3.808528,,
1047,Spectrogram 1,10,50972.14066,50973.21261,78.87931034,213.362069,0.519344,1.500362,,
1048,Spectrogram 1,10,51030.10003,51031.43073,112.5,226.2931034,-0.812597,1.380672,,
1049,Spectrogram 1,10,51087.06137,51088.02243,73.70689655,215.9482759,1.172185,2.467889,,
1050,Spectrogram 1,10,51119.84834,51120.95725,73.70689655,177.1551724,3.578826,2.972067,,
1051,Spectrogram 1,10,51116.22587,51117.70443,94.39655172,228.8793103,2.44584,1.995596,,
1052,Spectrogram 1,10,51131.49196,51132.74873,104.7413793,257.3275862,0.414124,1.510555,,
1053,Spectrogram 1,10,51186.47573,51188.13911,102.1551724,244.3965517,0.937597,1.152804,,
1054,Spectrogram 1,10,51211.99929,51213.31151,139.6551724,218.5344828,1.997483,1.396726,,
1055,Spectrogram 1,10,51215.62176,51216.43496,99.56896552,187.5,1.526675,1.330107,,
1056,Spectrogram 1,10,51220.64884,51221.75776,125.4310345,228.8793103,3.898932,2.709729,,
1057,Spectrogram 1,10,51229.55714,51230.66606,91.81034483,208.1896552,0.885825,1.393109,,
1058,Spectrogram 1,10,51252.34537,51253.23251,89.22413793,213.362069,-0.144944,2.52147,,
1059,Spectrogram 1,10,51263.56391,51264.70979,99.56896552,239.2241379,1.014879,0.352654,,
1060,Spectrogram 1,10,51272.5831,51273.80291,65.94827586,236.637931,-0.88012,-0.679808,,
1061,Spectrogram 1,10,51322.00381,51323.37147,115.0862069,213.362069,0.794449,0.571608,,
