Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz)
1888,Spectrogram 1,10,67382.13909,67383.50676,115.4822335,191.6243655
1889,Spectrogram 1,10,67399.27185,67400.41773,143.4010152,242.3857868
1890,Spectrogram 1,10,67407.32998,67408.29104,112.9441624,227.1573604
1891,Spectrogram 1,10,67409.43692,67410.73066,85.02538071,252.5380711
1892,Spectrogram 1,10,67416.68184,67417.67987,77.41116751,214.4670051
1893,Spectrogram 1,10,67417.79076,67418.93664,82.48730964,199.2385787
1894,Spectrogram 1,10,67429.85947,67430.7466,82.48730964,184.0101523
1895,Spectrogram 1,10,67447.28794,67448.6556,143.4010152,260.1522843
1896,Spectrogram 1,10,67450.35594,67451.53878,115.4822335,219.5431472
1897,Spectrogram 1,10,67465.76988,67467.10058,46.95431472,211.928934
1898,Spectrogram 1,10,67478.31912,67479.64982,79.94923858,247.4619289
1899,Spectrogram 1,10,67482.42211,67483.67888,110.4060914,250
1900,Spectrogram 1,10,67485.45315,67486.37724,90.10152284,191.6243655
1901,Spectrogram 1,10,67486.82081,67487.81883,67.25888325,176.3959391
1902,Spectrogram 1,10,67512.27044,67513.15758,102.7918782,217.0050761
1903,Spectrogram 1,10,67515.56023,67516.33647,100.2538071,239.8477157
1904,Spectrogram 1,10,67525.4111,67526.40913,64.72081218,260.1522843
1905,Spectrogram 1,10,67550.56502,67551.8218,83.75634518,211.928934
1906,Spectrogram 1,10,67556.2205,67557.40334,67.25888325,201.7766497
1907,Spectrogram 1,10,67619.37329,67620.51917,87.56345178,224.6192893
1908,Spectrogram 1,10,67632.12583,67632.86511,82.48730964,181.4720812
1909,Spectrogram 1,10,67661.86328,67662.82434,82.48730964,199.2385787
1910,Spectrogram 1,10,67667.00126,67668.47981,67.25888325,229.6954315
1911,Spectrogram 1,10,67711.09917,67712.50379,41.87817259,140.8629442
1912,Spectrogram 1,10,67740.9475,67741.98249,72.33502538,211.928934
1913,Spectrogram 1,10,67756.01028,67757.08224,74.87309645,189.0862944
1914,Spectrogram 1,10,67830.03046,67831.13938,85.02538071,171.319797
1915,Spectrogram 1,10,67834.72487,67835.87075,97.71573604,224.6192893
1916,Spectrogram 1,10,67934.60128,67936.00591,46.95431472,176.3959391
1917,Spectrogram 1,10,67940.75577,67942.12343,85.02538071,201.7766497
1918,Spectrogram 1,10,67980.69524,67982.28469,49.49238579,211.928934
1919,Spectrogram 1,10,67995.20357,67996.42338,77.41116751,186.5482234
1920,Spectrogram 1,10,68019.3225,68020.43142,82.48730964,232.2335025
1921,Spectrogram 1,10,68064.49237,68065.49039,77.41116751,222.0812183
1922,Spectrogram 1,10,68078.42775,68079.35185,77.41116751,204.3147208
1923,Spectrogram 1,10,68104.65363,68106.13218,102.7918782,222.0812183
1924,Spectrogram 1,10,68100.14403,68101.32688,62.18274112,191.6243655
1925,Spectrogram 1,10,68090.64431,68092.27072,59.64467005,184.0101523
1926,Spectrogram 1,10,68134.85312,68136.29471,97.71573604,219.5431472
1927,Spectrogram 1,10,68148.30797,68149.45385,82.48730964,163.7055838
1928,Spectrogram 1,10,68156.84663,68157.88162,87.56345178,206.8527919
1929,Spectrogram 1,10,68170.39389,68171.98334,69.79695431,196.7005076
1930,Spectrogram 1,10,68166.43876,68167.54767,77.41116751,204.3147208
1931,Spectrogram 1,10,68153.61229,68154.7212,67.25888325,209.3908629
1932,Spectrogram 1,10,68183.64544,68185.23489,85.02538071,211.928934
1933,Spectrogram 1,10,68254.0986,68255.24448,74.87309645,173.857868
1934,Spectrogram 1,10,68297.05063,68298.27044,87.56345178,194.1624365
1935,Spectrogram 1,10,68306.93847,68308.01043,77.41116751,201.7766497
1936,Spectrogram 1,10,68327.45343,68328.78413,79.94923858,196.7005076
1937,Spectrogram 1,10,68329.96697,68331.11285,92.63959391,217.0050761
1938,Spectrogram 1,10,68357.61596,68358.57702,79.94923858,186.5482234
1939,Spectrogram 1,10,68366.41336,68367.30049,105.3299492,217.0050761
1940,Spectrogram 1,10,68373.62132,68374.73023,90.10152284,217.0050761
1941,Spectrogram 1,10,68389.4973,68391.04979,85.02538071,267.7664975
1942,Spectrogram 1,10,68412.10072,68413.83802,59.64467005,191.6243655
1943,Spectrogram 1,10,68465.14389,68466.40066,67.25888325,191.6243655
1944,Spectrogram 1,10,68493.5876,68494.80741,54.56852792,181.4720812
1945,Spectrogram 1,10,68530.07095,68531.06898,69.79695431,199.2385787
1946,Spectrogram 1,10,68546.07631,68547.1113,72.33502538,173.857868
1947,Spectrogram 1,10,68570.7497,68571.71076,59.64467005,211.928934
1948,Spectrogram 1,10,68575.2593,68576.33125,85.02538071,211.928934
1949,Spectrogram 1,10,68623.0536,68624.12555,54.56852792,158.6294416
1950,Spectrogram 1,10,68657.39304,68658.50196,46.95431472,262.6903553
1951,Spectrogram 1,10,68670.88486,68671.84592,95.17766497,209.3908629
1952,Spectrogram 1,10,68679.25718,68680.3661,85.02538071,171.319797
1953,Spectrogram 1,10,68692.85989,68694.04273,69.79695431,194.1624365
1954,Spectrogram 1,10,68704.59592,68705.81573,67.25888325,178.9340102
1955,Spectrogram 1,10,68750.0615,68751.31827,74.87309645,237.3096447
1956,Spectrogram 1,10,68789.18777,68790.70329,77.41116751,178.9340102
1957,Spectrogram 1,10,68845.22501,68846.6666,69.79695431,204.3147208
1958,Spectrogram 1,10,68908.4887,68909.67154,82.48730964,219.5431472
1959,Spectrogram 1,10,68911.88938,68913.03526,90.10152284,206.8527919
1960,Spectrogram 1,10,68927.28483,68928.06107,85.02538071,196.7005076
1961,Spectrogram 1,10,68967.70484,68968.99857,85.02538071,209.3908629
1962,Spectrogram 1,10,68979.32998,68980.18015,97.71573604,194.1624365
1963,Spectrogram 1,10,69018.54866,69019.7315,69.79695431,196.7005076
1964,Spectrogram 1,10,69026.9025,69027.90052,87.56345178,189.0862944
1965,Spectrogram 1,10,69028.71373,69029.48997,92.63959391,194.1624365
1966,Spectrogram 1,10,69079.31728,69080.38923,87.56345178,199.2385787
1967,Spectrogram 1,10,69083.67902,69084.93579,82.48730964,217.0050761
1968,Spectrogram 1,10,69116.59536,69117.88909,77.41116751,191.6243655
1969,Spectrogram 1,10,69132.43438,69133.65419,62.18274112,227.1573604
1970,Spectrogram 1,10,69180.70921,69181.92902,77.41116751,211.928934
1971,Spectrogram 1,10,69223.18071,69224.14177,95.17766497,194.1624365
1972,Spectrogram 1,10,69238.59465,69239.6666,72.33502538,189.0862944
1973,Spectrogram 1,10,69262.95385,69264.0258,64.72081218,151.0152284
1974,Spectrogram 1,10,69270.49448,69271.89911,57.10659898,211.928934
1975,Spectrogram 1,10,69282.13811,69283.35791,74.87309645,199.2385787
1976,Spectrogram 1,10,69287.75662,69288.86553,67.25888325,209.3908629
1977,Spectrogram 1,10,69318.28878,69319.84127,57.10659898,242.3857868
1978,Spectrogram 1,10,69341.11398,69342.33379,82.48730964,234.7715736
1979,Spectrogram 1,10,69474.86779,69475.90278,107.8680203,204.3147208
1980,Spectrogram 1,10,69547.85298,69549.33153,69.79695431,173.857868
1981,Spectrogram 1,10,69567.72106,69569.05176,67.25888325,196.7005076
1982,Spectrogram 1,10,69562.98969,69564.20949,62.18274112,173.857868
1983,Spectrogram 1,10,69581.76734,69582.69144,97.71573604,176.3959391
1984,Spectrogram 1,10,69663.64234,69665.08393,85.02538071,237.3096447
1985,Spectrogram 1,10,69688.68537,69689.79429,90.10152284,214.4670051
1986,Spectrogram 1,10,69702.10326,69703.2861,87.56345178,199.2385787
1987,Spectrogram 1,10,69721.34296,69722.45188,85.02538071,206.8527919
1988,Spectrogram 1,10,69743.68763,69745.09225,90.10152284,260.1522843
1989,Spectrogram 1,10,69747.16223,69748.86257,69.79695431,295.6852792
1990,Spectrogram 1,10,69749.86059,69751.41308,102.7918782,206.8527919
1991,Spectrogram 1,10,69754.22233,69755.77482,46.95431472,232.2335025
1992,Spectrogram 1,10,69857.85058,69859.10735,92.63959391,204.3147208
1993,Spectrogram 1,10,69944.66026,69945.47346,82.48730964,217.0050761
1994,Spectrogram 1,10,69969.03794,69970.44256,85.02538071,217.0050761
1995,Spectrogram 1,10,70013.32067,70014.54048,92.63959391,222.0812183
1996,Spectrogram 1,10,70020.34381,70021.2679,95.17766497,214.4670051
1997,Spectrogram 1,10,70044.83238,70046.20004,69.79695431,194.1624365
1998,Spectrogram 1,10,70096.10128,70097.13627,69.79695431,196.7005076
1999,Spectrogram 1,10,70125.5615,70126.8922,79.94923858,191.6243655
2000,Spectrogram 1,10,70249.44595,70250.73969,102.7918782,277.9187817
2001,Spectrogram 1,10,70250.55487,70251.62682,100.2538071,222.0812183
2002,Spectrogram 1,10,70319.93607,70321.04499,54.56852792,199.2385787
2003,Spectrogram 1,10,70358.82208,70360.04189,67.25888325,181.4720812
2005,Spectrogram 1,10,70400.36948,70401.62626,85.02538071,242.3857868
2006,Spectrogram 1,10,70449.82716,70451.15786,74.87309645,186.5482234
2007,Spectrogram 1,10,70497.9911,70499.65447,54.56852792,168.7817259
2008,Spectrogram 1,10,70534.52989,70535.78667,85.02538071,211.928934
2009,Spectrogram 1,10,70544.19595,70545.56361,85.02538071,217.0050761
2010,Spectrogram 1,10,70611.17451,70612.28342,72.33502538,173.857868
2011,Spectrogram 1,10,70653.2394,70654.60707,62.18274112,173.857868
2012,Spectrogram 1,10,70678.79993,70679.72403,49.49238579,151.0152284
2013,Spectrogram 1,10,70703.06672,70704.28653,74.87309645,232.2335025
2014,Spectrogram 1,10,70711.86412,70712.86215,102.7918782,209.3908629
2015,Spectrogram 1,10,70730.54936,70731.69524,92.63959391,209.3908629
2016,Spectrogram 1,10,70777.4935,70779.34169,82.48730964,234.7715736
2017,Spectrogram 1,10,70825.99011,70827.0251,72.33502538,176.3959391
2018,Spectrogram 1,10,70952.499,70953.64488,62.18274112,204.3147208
2019,Spectrogram 1,10,71032.65518,71034.20766,54.56852792,211.928934
2020,Spectrogram 1,10,71028.75549,71029.8644,62.18274112,260.1522843
2021,Spectrogram 1,10,71054.33449,71056.86652,74.87309645,242.3857868
2022,Spectrogram 1,10,71090.9657,71092.2964,69.79695431,191.6243655
2023,Spectrogram 1,10,71145.22868,71146.55938,79.94923858,211.928934
2024,Spectrogram 1,10,71215.21979,71216.4396,54.56852792,178.9340102
2025,Spectrogram 1,10,71229.7466,71230.85552,62.18274112,232.2335025
2026,Spectrogram 1,10,71254.41999,71255.56587,49.49238579,229.6954315
2027,Spectrogram 1,10,71266.45173,71267.78243,67.25888325,194.1624365
2028,Spectrogram 1,10,71314.91138,71317.31404,57.10659898,244.9238579
2029,Spectrogram 1,10,71328.86525,71330.15899,62.18274112,168.7817259
2030,Spectrogram 1,10,71447.44539,71448.62823,87.56345178,199.2385787
2031,Spectrogram 1,10,71470.08576,71471.3795,90.10152284,232.2335025
2032,Spectrogram 1,10,71485.25944,71486.70103,79.94923858,206.8527919
2033,Spectrogram 1,10,71517.76917,71518.95202,69.79695431,186.5482234
2034,Spectrogram 1,10,71588.27778,71589.31277,92.63959391,206.8527919
2035,Spectrogram 1,10,71597.11215,71598.1841,67.25888325,181.4720812
2036,Spectrogram 1,10,71642.46683,71643.53878,85.02538071,171.319797
2037,Spectrogram 1,10,71770.99025,71771.95131,95.17766497,186.5482234
2038,Spectrogram 1,10,71847.00648,71848.18932,49.49238579,224.6192893
2039,Spectrogram 1,10,71911.61934,71912.69129,79.94923858,214.4670051
2040,Spectrogram 1,10,72073.28088,72074.57462,72.33502538,224.6192893
2041,Spectrogram 1,10,72124.80853,72125.95442,29.18781726,173.857868
2042,Spectrogram 1,10,72171.05035,72172.71373,87.56345178,204.3147208
2043,Spectrogram 1,10,72203.19045,72204.55811,79.94923858,227.1573604
2044,Spectrogram 1,10,72209.82546,72211.00831,112.9441624,201.7766497
2045,Spectrogram 1,10,72216.92253,72218.25323,112.9441624,189.0862944
2046,Spectrogram 1,10,72271.00069,72272.81192,92.63959391,295.6852792
2047,Spectrogram 1,10,72282.58887,72283.69778,123.0964467,209.3908629
2048,Spectrogram 1,10,72292.56912,72293.67803,112.9441624,224.6192893
2049,Spectrogram 1,10,72315.69002,72316.76198,95.17766497,176.3959391
2050,Spectrogram 1,10,72333.39572,72334.43071,79.94923858,173.857868
2051,Spectrogram 1,10,72384.23955,72385.42239,92.63959391,232.2335025
2052,Spectrogram 1,10,72417.3407,72418.74533,105.3299492,260.1522843
2053,Spectrogram 1,10,72448.48277,72449.99829,120.5583756,290.6091371
2054,Spectrogram 1,10,72486.85128,72487.84931,97.71573604,214.4670051
2055,Spectrogram 1,10,72503.33717,72505.07448,52.03045685,196.7005076
2056,Spectrogram 1,10,72510.89629,72512.00521,67.25888325,229.6954315
2057,Spectrogram 1,10,72538.85947,72541.00337,46.95431472,201.7766497
2058,Spectrogram 1,10,72603.74956,72605.56079,52.03045685,280.4568528
2059,Spectrogram 1,10,72648.93791,72650.19468,120.5583756,285.5329949
2060,Spectrogram 1,10,72709.90983,72711.20357,115.4822335,234.7715736
2061,Spectrogram 1,10,72706.54612,72707.72896,128.1725888,255.0761421
2062,Spectrogram 1,10,72816.80938,72818.28794,90.10152284,234.7715736
2063,Spectrogram 1,10,72765.6144,72766.61243,85.02538071,204.3147208
2064,Spectrogram 1,10,72850.05839,72851.16731,72.33502538,260.1522843
2065,Spectrogram 1,10,72882.21697,72883.76945,120.5583756,300.7614213
2066,Spectrogram 1,10,72888.5378,72889.60975,72.33502538,217.0050761
2067,Spectrogram 1,10,72839.4128,72841.07617,138.3248731,293.1472081
2068,Spectrogram 1,10,72933.74462,72935.29711,64.72081218,204.3147208
2069,Spectrogram 1,10,72940.95258,72942.20935,90.10152284,199.2385787
2070,Spectrogram 1,10,72952.9104,72954.20413,79.94923858,217.0050761
2071,Spectrogram 1,10,73045.22769,73046.63232,54.56852792,255.0761421
2072,Spectrogram 1,10,73071.5275,73072.89516,77.41116751,232.2335025
2073,Spectrogram 1,10,73095.12894,73096.09,74.87309645,242.3857868
2074,Spectrogram 1,10,73102.31841,73103.83393,110.4060914,293.1472081
2075,Spectrogram 1,10,73133.12781,73134.71725,125.6345178,272.8426396
2076,Spectrogram 1,10,73146.49025,73147.85791,100.2538071,222.0812183
2077,Spectrogram 1,10,73163.45667,73165.04612,72.33502538,262.6903553
2078,Spectrogram 1,10,73196.83506,73198.20272,95.17766497,280.4568528
2079,Spectrogram 1,10,73219.95597,73221.43452,128.1725888,222.0812183
2080,Spectrogram 1,10,73221.43452,73223.0979,49.49238579,244.9238579
2081,Spectrogram 1,10,73224.28074,73225.42662,97.71573604,204.3147208
2082,Spectrogram 1,10,73235.36991,73236.44186,79.94923858,232.2335025
2083,Spectrogram 1,10,73246.95808,73248.32575,77.41116751,186.5482234
2084,Spectrogram 1,10,73298.22699,73299.40983,87.56345178,199.2385787
2085,Spectrogram 1,10,73301.55374,73302.88444,112.9441624,242.3857868
2086,Spectrogram 1,10,73321.01522,73322.1611,59.64467005,209.3908629
2087,Spectrogram 1,10,73355.52101,73357.14742,92.63959391,321.0659898
2088,Spectrogram 1,10,73434.05078,73435.52933,77.41116751,204.3147208
2089,Spectrogram 1,10,73474.4523,73476.00478,115.4822335,217.0050761
2090,Spectrogram 1,10,73504.96598,73506.59239,125.6345178,422.5888325
2091,Spectrogram 1,10,73528.45653,73529.89812,100.2538071,250
2092,Spectrogram 1,10,73539.15758,73540.48828,97.71573604,255.0761421
2093,Spectrogram 1,10,73544.40645,73545.81107,64.72081218,321.0659898
2094,Spectrogram 1,10,73560.89234,73562.44482,97.71573604,300.7614213
2095,Spectrogram 1,10,73588.09776,73589.57631,118.0203046,262.6903553
2096,Spectrogram 1,10,73603.21598,73604.87936,59.64467005,310.9137056
2097,Spectrogram 1,10,73609.98037,73611.75464,74.87309645,250
2098,Spectrogram 1,10,73634.35806,73636.28018,102.7918782,338.8324873
2099,Spectrogram 1,10,73742.82857,73744.01141,107.8680203,247.4619289
2100,Spectrogram 1,10,73765.72769,73766.91054,115.4822335,237.3096447
2101,Spectrogram 1,10,73787.25916,73789.03342,49.49238579,234.7715736
2102,Spectrogram 1,10,73793.65391,73795.0955,115.4822335,224.6192893
2103,Spectrogram 1,10,73833.79668,73835.27524,92.63959391,257.6142132
2104,Spectrogram 1,10,73839.26734,73840.74589,74.87309645,272.8426396
2105,Spectrogram 1,10,73888.24448,73889.3534,102.7918782,211.928934
2106,Spectrogram 1,10,73892.60622,73893.71514,95.17766497,176.3959391
2107,Spectrogram 1,10,73940.77016,73942.91407,82.48730964,422.5888325
2108,Spectrogram 1,10,73965.22177,73966.58943,100.2538071,242.3857868
2109,Spectrogram 1,10,73975.0172,73976.60664,62.18274112,351.5228426
2110,Spectrogram 1,10,73989.37767,73990.81926,110.4060914,270.3045685
2111,Spectrogram 1,10,74018.22798,74019.33689,90.10152284,217.0050761
2112,Spectrogram 1,10,74012.38768,74013.97713,46.95431472,204.3147208
2113,Spectrogram 1,10,74068.351,74069.75563,100.2538071,242.3857868
2114,Spectrogram 1,10,74060.21895,74061.21697,95.17766497,260.1522843
2115,Spectrogram 1,10,74095.24223,74096.53596,59.64467005,222.0812183
2116,Spectrogram 1,10,74072.38006,74074.11737,118.0203046,232.2335025
2117,Spectrogram 1,10,74109.15913,74110.45286,74.87309645,222.0812183
2118,Spectrogram 1,10,74152.99829,74154.29203,82.48730964,211.928934
2119,Spectrogram 1,10,74159.72572,74160.8716,95.17766497,214.4670051
2120,Spectrogram 1,10,74163.31122,74164.30924,92.63959391,178.9340102
2121,Spectrogram 1,10,74164.53102,74165.63994,95.17766497,219.5431472
2122,Spectrogram 1,10,74198.14967,74199.62823,77.41116751,237.3096447
2123,Spectrogram 1,10,74223.3036,74224.48644,95.17766497,222.0812183
2124,Spectrogram 1,10,74271.35664,74272.46556,97.71573604,247.4619289
2125,Spectrogram 1,10,74281.24448,74282.87089,79.94923858,252.5380711
2126,Spectrogram 1,10,74332.14375,74333.40052,77.41116751,184.0101523
2127,Spectrogram 1,10,74353.23164,74354.48842,67.25888325,227.1573604
2128,Spectrogram 1,10,74381.89714,74382.8582,82.48730964,222.0812183
2129,Spectrogram 1,10,74423.44454,74424.55346,87.56345178,232.2335025
2130,Spectrogram 1,10,74433.68353,74434.90334,82.48730964,227.1573604
2131,Spectrogram 1,10,74483.06728,74484.21316,87.56345178,206.8527919
2132,Spectrogram 1,10,74488.27919,74489.57293,69.79695431,194.1624365
2133,Spectrogram 1,10,74502.60269,74503.93339,130.7106599,277.9187817
2134,Spectrogram 1,10,74525.39093,74527.16519,92.63959391,237.3096447
2135,Spectrogram 1,10,74666.87019,74668.64445,123.0964467,310.9137056
2136,Spectrogram 1,10,74678.49533,74679.82603,57.10659898,217.0050761
2137,Spectrogram 1,10,74693.07758,74694.26043,95.17766497,209.3908629
2138,Spectrogram 1,10,74723.85001,74725.14375,100.2538071,189.0862944
2139,Spectrogram 1,10,74758.28187,74759.64953,72.33502538,181.4720812
2140,Spectrogram 1,10,74779.00013,74780.29386,69.79695431,184.0101523
2141,Spectrogram 1,10,74798.35072,74800.16195,57.10659898,191.6243655
2142,Spectrogram 1,10,74927.41012,74928.4451,49.49238579,189.0862944
2143,Spectrogram 1,10,74937.5567,74938.8874,49.49238579,209.3908629
2144,Spectrogram 1,10,74958.40433,74959.47628,79.94923858,224.6192893
2145,Spectrogram 1,10,74990.23023,74991.15433,62.18274112,163.7055838
2146,Spectrogram 1,10,75025.62315,75026.99081,105.3299492,234.7715736
2147,Spectrogram 1,10,75046.08266,75047.63514,92.63959391,219.5431472
2148,Spectrogram 1,10,75064.91576,75066.02467,52.03045685,161.1675127
2149,Spectrogram 1,10,75496.22882,75497.11596,54.56852792,156.0913706
2150,Spectrogram 1,10,75524.70949,75526.07716,115.4822335,318.5279188
2151,Spectrogram 1,10,75538.81122,75540.32673,77.41116751,361.6751269
2152,Spectrogram 1,10,75565.8503,75567.32885,39.34010152,166.2436548
2153,Spectrogram 1,10,75621.00041,75621.96147,52.03045685,204.3147208
2154,Spectrogram 1,10,75678.12809,75679.79146,95.17766497,237.3096447
2155,Spectrogram 1,10,75697.79287,75699.27143,82.48730964,285.5329949
2156,Spectrogram 1,10,75699.17902,75700.06615,85.02538071,191.6243655
2157,Spectrogram 1,10,75708.3091,75710.34211,62.18274112,272.8426396
2158,Spectrogram 1,10,75745.73503,75747.02877,46.95431472,219.5431472
2159,Spectrogram 1,10,75774.34508,75775.3431,64.72081218,209.3908629
2160,Spectrogram 1,10,75818.12879,75819.12682,62.18274112,189.0862944
2161,Spectrogram 1,10,75857.97586,75858.93692,64.72081218,201.7766497
2162,Spectrogram 1,10,75867.69736,75868.62146,74.87309645,374.3654822
2163,Spectrogram 1,10,75887.78723,75889.15489,52.03045685,290.6091371
2164,Spectrogram 1,10,75899.4863,75900.78004,36.80203046,211.928934
2165,Spectrogram 1,10,75906.39855,75907.4705,85.02538071,178.9340102
2166,Spectrogram 1,10,75907.61835,75908.69031,87.56345178,222.0812183
2167,Spectrogram 1,10,75941.97628,75942.93734,97.71573604,209.3908629
2168,Spectrogram 1,10,75948.01988,75949.35058,79.94923858,290.6091371
2169,Spectrogram 1,10,75968.73813,75969.84705,100.2538071,214.4670051
2170,Spectrogram 1,10,76072.64361,76074.01127,95.17766497,272.8426396
2171,Spectrogram 1,10,76126.53695,76128.23729,110.4060914,227.1573604
2172,Spectrogram 1,10,76134.85382,76136.14756,85.02538071,288.071066
2173,Spectrogram 1,10,76143.33703,76144.63077,74.87309645,222.0812183
2174,Spectrogram 1,10,76180.83689,76182.0567,77.41116751,204.3147208
2175,Spectrogram 1,10,76225.63712,76227.15264,72.33502538,257.6142132
2176,Spectrogram 1,10,76235.1738,76236.46754,82.48730964,184.0101523
2177,Spectrogram 1,10,76242.58506,76243.58308,46.95431472,237.3096447
2178,Spectrogram 1,10,76251.71514,76252.82405,90.10152284,217.0050761
2179,Spectrogram 1,10,76281.93311,76283.07899,72.33502538,206.8527919
2180,Spectrogram 1,10,76289.32589,76290.5457,62.18274112,211.928934
2181,Spectrogram 1,10,76291.41435,76292.44934,92.63959391,211.928934
2182,Spectrogram 1,10,76554.22755,76555.59522,92.63959391,204.3147208
2183,Spectrogram 1,10,76599.13867,76600.21062,85.02538071,237.3096447
2184,Spectrogram 1,10,76641.1666,76642.20159,92.63959391,181.4720812
2185,Spectrogram 1,10,76694.32067,76695.46655,64.72081218,219.5431472
2186,Spectrogram 1,10,76772.73955,76773.73757,82.48730964,206.8527919
2187,Spectrogram 1,10,77382.66209,77384.06672,79.94923858,178.9340102
2188,Spectrogram 1,10,77510.20597,77512.34987,54.56852792,242.3857868
2189,Spectrogram 1,10,77647.71161,77648.7466,95.17766497,178.9340102
2190,Spectrogram 1,10,77959.81615,77960.59239,85.02538071,204.3147208
2191,Spectrogram 1,10,78249.66844,78251.38726,67.25888325,224.6192893
2192,Spectrogram 1,10,78206.99364,78208.7679,92.63959391,217.0050761
2193,Spectrogram 1,10,78285.85608,78287.22374,90.10152284,229.6954315
2194,Spectrogram 1,10,78309.19877,78310.27072,34.26395939,211.928934
2195,Spectrogram 1,10,78374.14431,78375.25323,72.33502538,214.4670051
2196,Spectrogram 1,10,78377.89615,78378.70935,85.02538071,189.0862944
2197,Spectrogram 1,10,78380.63148,78381.29682,97.71573604,178.9340102
2198,Spectrogram 1,10,78490.15546,78491.81883,74.87309645,184.0101523
2199,Spectrogram 1,10,78511.24335,78512.57405,87.56345178,242.3857868
2200,Spectrogram 1,10,79006.26367,79007.40955,69.79695431,178.9340102
2201,Spectrogram 1,10,79208.62245,79209.76833,72.33502538,186.5482234
2202,Spectrogram 1,10,79305.70808,79306.63218,74.87309645,219.5431472
2203,Spectrogram 1,10,79308.40645,79309.29358,59.64467005,229.6954315
2204,Spectrogram 1,10,79311.16026,79311.97346,82.48730964,219.5431472
2205,Spectrogram 1,10,79464.52341,79466.03892,67.25888325,186.5482234
2206,Spectrogram 1,10,79493.11497,79494.33478,110.4060914,232.2335025
2207,Spectrogram 1,10,79530.24519,79531.57589,77.41116751,168.7817259
2208,Spectrogram 1,10,79553.80966,79554.77072,69.79695431,214.4670051
2209,Spectrogram 1,10,79849.72403,79851.09169,41.87817259,176.3959391
2210,Spectrogram 1,10,80254.36765,80255.55049,100.2538071,209.3908629
2211,Spectrogram 1,10,80746.57871,80747.50281,87.56345178,224.6192893
2212,Spectrogram 1,10,80749.42493,80750.23813,85.02538071,178.9340102
2213,Spectrogram 1,10,80775.05938,80776.1683,102.7918782,191.6243655
2214,Spectrogram 1,10,80806.8668,80807.93876,95.17766497,214.4670051
2215,Spectrogram 1,10,80810.43382,80811.76452,92.63959391,189.0862944
2216,Spectrogram 1,10,80849.4492,80850.44722,102.7918782,227.1573604
2217,Spectrogram 1,10,80852.22149,80853.29344,95.17766497,206.8527919
2218,Spectrogram 1,10,80884.63881,80886.04344,92.63959391,204.3147208
2219,Spectrogram 1,10,80895.76494,80896.87386,95.17766497,229.6954315
2220,Spectrogram 1,10,80880.7576,80881.79259,97.71573604,217.0050761
2221,Spectrogram 1,10,80968.38049,80969.4894,52.03045685,194.1624365
2222,Spectrogram 1,10,80985.69807,80987.25055,77.41116751,214.4670051
2223,Spectrogram 1,10,80991.79711,80992.68424,77.41116751,201.7766497
2224,Spectrogram 1,10,81012.55233,81013.84606,112.9441624,265.2284264
2225,Spectrogram 1,10,81056.39149,81058.0179,92.63959391,237.3096447
2226,Spectrogram 1,10,81094.51974,81096.14615,62.18274112,168.7817259
2227,Spectrogram 1,10,81104.18794,81105.07508,85.02538071,211.928934
2228,Spectrogram 1,10,81263.09567,81264.31548,118.0203046,199.2385787
2229,Spectrogram 1,10,81255.96164,81256.81181,90.10152284,178.9340102
2230,Spectrogram 1,10,81384.50355,81385.76032,102.7918782,229.6954315
2231,Spectrogram 1,10,81417.71559,81419.08326,107.8680203,201.7766497
2232,Spectrogram 1,10,81430.11698,81431.22589,87.56345178,227.1573604
2233,Spectrogram 1,10,81445.12431,81446.41805,90.10152284,189.0862944
2234,Spectrogram 1,10,82098.92299,82100.0319,85.02538071,206.8527919
2235,Spectrogram 1,10,82092.63913,82093.96983,69.79695431,211.928934
2236,Spectrogram 1,10,82090.86486,82092.01074,59.64467005,194.1624365
2237,Spectrogram 1,10,82719.30631,82720.48916,82.48730964,204.3147208
2238,Spectrogram 1,10,83434.48351,83435.40761,97.71573604,232.2335025
2239,Spectrogram 1,10,83731.00778,83732.22759,74.87309645,196.7005076
2240,Spectrogram 1,10,84097.13504,84098.35484,74.87309645,250
2241,Spectrogram 1,10,84186.84638,84188.02922,90.10152284,206.8527919
2242,Spectrogram 1,10,84208.11909,84209.26497,90.10152284,217.0050761
2243,Spectrogram 1,10,84238.37403,84239.48295,102.7918782,265.2284264
2244,Spectrogram 1,10,84256.98535,84257.98337,64.72081218,173.857868
2245,Spectrogram 1,10,84270.12601,84271.30885,95.17766497,237.3096447
2246,Spectrogram 1,10,84300.97237,84302.11825,77.41116751,181.4720812
2247,Spectrogram 1,10,84352.98055,84354.08947,67.25888325,272.8426396
2248,Spectrogram 1,10,84392.7352,84393.84412,100.2538071,255.0761421
2249,Spectrogram 1,10,84399.73986,84401.25538,140.8629442,222.0812183
2250,Spectrogram 1,10,84424.56111,84425.85484,77.41116751,250
2251,Spectrogram 1,10,84429.40338,84430.62318,87.56345178,262.6903553
2252,Spectrogram 1,10,84492.53769,84493.57268,87.56345178,214.4670051
2253,Spectrogram 1,10,84499.91198,84501.50143,92.63959391,270.3045685
2254,Spectrogram 1,10,84500.87304,84501.87107,107.8680203,217.0050761
2255,Spectrogram 1,10,84551.69838,84553.13997,62.18274112,206.8527919
2256,Spectrogram 1,10,84568.90393,84569.92793,76.24421296,198.9409722
