Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),SNR,Score
1489,Spectrogram 1,10,81840.62359,81842.61964,83.33333333,203.2163743,1.081102,0.946969
1490,Spectrogram 1,10,81867.36696,81868.5498,95.02923977,258.7719298,5.968682,5.730091
1491,Spectrogram 1,10,81928.63459,81929.81744,65.78947368,188.5964912,7.056355,7.014797
1492,Spectrogram 1,10,81966.07901,81967.22489,65.78947368,211.9883041,2.355193,0.835321
1493,Spectrogram 1,10,81980.86456,81982.01044,80.40935673,171.0526316,3.271115,1.984446
1494,Spectrogram 1,10,81972.62161,81973.76749,68.71345029,211.9883041,-0.24595,4.224838
1495,Spectrogram 1,10,82086.80305,82087.875,74.56140351,191.5204678,2.54395,2.344926
1496,Spectrogram 1,10,82078.52314,82080.22348,95.02923977,252.9239766,2.456259,2.261808
1497,Spectrogram 1,10,82111.47644,82112.65928,68.71345029,176.9005848,4.583832,4.156134
1498,Spectrogram 1,10,82151.65618,82153.02384,92.10526316,244.1520468,0.25537,0.927965
1499,Spectrogram 1,10,82168.30841,82169.82393,65.78947368,200.2923977,0.297704,1.549352
1500,Spectrogram 1,10,82200.70725,82201.81617,89.18128655,229.5321637,2.29284,3.592179
1501,Spectrogram 1,10,82234.43679,82235.95231,68.71345029,209.0643275,2.932066,3.027953
1502,Spectrogram 1,10,82308.12429,82309.12232,57.01754386,179.8245614,3.093605,3.709403
1503,Spectrogram 1,10,82353.10934,82354.10736,74.56140351,229.5321637,1.911375,6.786686
1505,Spectrogram 1,10,82431.45429,82432.30446,83.33333333,220.7602339,7.222252,7.112034
1506,Spectrogram 1,10,82459.97192,82461.1178,83.33333333,206.1403509,4.027615,5.233269
1507,Spectrogram 1,10,82452.80093,82453.79896,45.32163743,226.6081871,5.141007,6.874197
1508,Spectrogram 1,10,82480.06179,82481.31857,97.95321637,217.8362573,5.348515,5.426953
1509,Spectrogram 1,10,82541.99478,82543.1037,83.33333333,252.9239766,6.096361,7.316416
1510,Spectrogram 1,10,82561.16055,82562.45429,77.48538012,194.4444444,5.758968,5.742953
1511,Spectrogram 1,10,82622.22489,82623.29684,59.94152047,191.5204678,4.409233,4.760868
1512,Spectrogram 1,10,82638.06391,82639.28372,62.86549708,200.2923977,5.267164,4.75663
1513,Spectrogram 1,10,82713.89532,82715.33691,80.40935673,203.2163743,3.651508,3.117115
1514,Spectrogram 1,10,82721.21416,82722.69272,92.10526316,270.4678363,4.827623,4.582716
1515,Spectrogram 1,10,82764.09227,82765.68172,71.6374269,267.5438596,8.449033,7.442385
1516,Spectrogram 1,10,82770.96755,82772.22432,95.02923977,223.6842105,4.988909,4.78592
1517,Spectrogram 1,10,82794.82774,82795.93665,83.33333333,188.5964912,3.397692,3.452764
1518,Spectrogram 1,10,82882.4691,82884.20641,83.33333333,206.1403509,6.145078,6.808447
1520,Spectrogram 1,10,83064.60863,83065.34791,65.78947368,194.4444444,3.555638,3.725983
1521,Spectrogram 1,10,83066.34594,83067.49182,80.40935673,206.1403509,2.066965,2.872009
1522,Spectrogram 1,10,83126.3568,83127.65054,95.02923977,197.3684211,2.25082,1.272881
1523,Spectrogram 1,10,83150.18002,83151.51072,59.94152047,489.7660819,9.571135,11.120917
1524,Spectrogram 1,10,83153.76552,83153.80248,250,252.9239766,-11.072712,-1.123295
1525,Spectrogram 1,10,83192.44822,83193.81589,80.40935673,285.0877193,2.323543,6.789183
1526,Spectrogram 1,10,83395.71261,83396.89546,71.6374269,232.4561404,5.527656,5.240769
1527,Spectrogram 1,10,83596.85158,83598.25621,54.09356725,211.9883041,4.4651,8.307845
1528,Spectrogram 1,10,83639.48942,83640.67226,45.32163743,179.8245614,3.846921,7.205737
1529,Spectrogram 1,10,83602.91366,83603.6899,54.09356725,153.5087719,4.800928,5.401397
1530,Spectrogram 1,10,83416.61569,83417.87246,77.48538012,209.0643275,9.574244,9.950868
1531,Spectrogram 1,10,83670.16944,83670.94568,95.02923977,282.1637427,5.13353,5.052827
1532,Spectrogram 1,10,83688.023,83689.57548,77.48538012,238.3040936,1.310861,1.257427
1533,Spectrogram 1,10,83774.03795,83775.2208,68.71345029,244.1520468,4.019306,5.8336
1534,Spectrogram 1,10,83809.02427,83810.02229,62.86549708,185.6725146,9.065691,8.8165
1535,Spectrogram 1,10,83830.85144,83832.14517,89.18128655,188.5964912,1.13683,-0.078989
1536,Spectrogram 1,10,83834.32604,83835.76764,65.78947368,185.6725146,4.304489,4.108886
1537,Spectrogram 1,10,83899.84453,83901.28612,71.6374269,214.9122807,2.335157,2.24321
1538,Spectrogram 1,10,83907.97658,83909.56603,62.86549708,197.3684211,0.342149,2.308519
1539,Spectrogram 1,10,84054.16874,84055.5364,59.94152047,258.7719298,10.384893,10.339843
1540,Spectrogram 1,10,84081.023,84082.05799,106.7251462,229.5321637,2.117759,2.606962
1541,Spectrogram 1,10,84098.11879,84099.44949,83.33333333,214.9122807,10.768378,12.118076
1542,Spectrogram 1,10,84101.44554,84102.55446,59.94152047,173.9766082,2.799124,2.947322
1543,Spectrogram 1,10,84109.63304,84110.92678,77.48538012,185.6725146,6.073612,5.529297
1544,Spectrogram 1,10,84113.51425,84114.51227,65.78947368,200.2923977,11.158933,10.697218
1545,Spectrogram 1,10,84155.08014,84156.41084,83.33333333,206.1403509,8.950042,8.417547
1546,Spectrogram 1,10,84148.8702,84150.27483,48.24561404,188.5964912,1.622903,0.200492
1547,Spectrogram 1,10,84162.97192,84163.82209,54.09356725,141.8128655,4.469955,4.068319
1548,Spectrogram 1,10,84216.68045,84218.01115,80.40935673,279.2397661,5.481253,5.887687
1549,Spectrogram 1,10,84243.53471,84244.90237,65.78947368,229.5321637,8.055061,8.177217
1550,Spectrogram 1,10,84254.88262,84256.32421,57.01754386,226.6081871,1.872285,1.829424
1551,Spectrogram 1,10,84277.59692,84278.8537,97.95321637,226.6081871,1.816761,2.288826
1552,Spectrogram 1,10,84299.38713,84300.60694,83.33333333,206.1403509,3.18376,2.472481
1553,Spectrogram 1,10,84309.68157,84310.71656,71.6374269,194.4444444,1.28931,1.564111
1554,Spectrogram 1,10,84349.26989,84350.34185,71.6374269,176.9005848,1.586438,1.722148
1555,Spectrogram 1,10,84395.8259,84397.08267,51.16959064,182.748538,2.111172,2.602621
1556,Spectrogram 1,10,84418.50324,84420.53626,54.09356725,238.3040936,0.547194,0.700333
1557,Spectrogram 1,10,84435.56208,84436.81885,54.09356725,232.4561404,1.705535,1.122034
1558,Spectrogram 1,10,84441.91986,84443.2136,62.86549708,209.0643275,3.674038,3.224493
1559,Spectrogram 1,10,84445.50536,84446.76213,59.94152047,214.9122807,7.167028,6.979279
1560,Spectrogram 1,10,84449.71924,84451.41958,95.02923977,264.619883,4.332678,3.748856
1561,Spectrogram 1,10,84464.22757,84466.11273,57.01754386,191.5204678,1.008977,0.739734
1562,Spectrogram 1,10,84473.83818,84474.91013,89.18128655,197.3684211,2.613111,2.915107
1563,Spectrogram 1,10,84453.87768,84454.91267,68.71345029,232.4561404,3.201882,3.624648
1564,Spectrogram 1,10,84518.60144,84519.67339,71.6374269,220.7602339,5.516412,5.743499
1565,Spectrogram 1,10,84591.5127,84592.73251,71.6374269,211.9883041,4.224671,4.273896
1566,Spectrogram 1,10,84597.57477,84598.5728,57.01754386,203.2163743,5.844798,6.363284
1567,Spectrogram 1,10,84576.09876,84577.46642,45.32163743,206.1403509,3.328522,4.572757
1568,Spectrogram 1,10,84634.98222,84636.05418,57.01754386,188.5964912,2.681842,4.497321
1569,Spectrogram 1,10,84636.83042,84637.82844,83.33333333,238.3040936,-5.317493,5.145681
1570,Spectrogram 1,10,84642.04233,84643.48392,68.71345029,220.7602339,9.711026,10.720147
1571,Spectrogram 1,10,84649.49055,84650.45161,97.95321637,238.3040936,2.905905,2.665215
1572,Spectrogram 1,10,84671.96459,84673.03654,95.02923977,229.5321637,5.818841,5.572966
1573,Spectrogram 1,10,84676.52963,84677.52765,95.02923977,209.0643275,2.566275,2.815498
1574,Spectrogram 1,10,84679.19103,84680.37387,65.78947368,229.5321637,6.609744,6.959351
1575,Spectrogram 1,10,84682.36992,84683.5158,65.78947368,179.8245614,4.074149,3.520238
1576,Spectrogram 1,10,84703.56871,84704.56673,86.25730994,232.4561404,5.508855,6.503217
1577,Spectrogram 1,10,84708.96543,84710.29613,77.48538012,209.0643275,6.129758,5.627675
1578,Spectrogram 1,10,84733.60186,84734.63685,89.18128655,197.3684211,5.880585,5.693977
1579,Spectrogram 1,10,84773.30107,84774.44695,80.40935673,217.8362573,5.015514,4.792704
1580,Spectrogram 1,10,84782.1724,84783.13347,83.33333333,214.9122807,6.275025,6.265693
1581,Spectrogram 1,10,84786.34932,84787.45824,71.6374269,185.6725146,3.295776,3.795825
1582,Spectrogram 1,10,84805.03457,84806.06955,59.94152047,194.4444444,4.673112,4.907845
1583,Spectrogram 1,10,84810.17255,84811.68806,62.86549708,185.6725146,3.535228,3.190207
1584,Spectrogram 1,10,84798.82463,84800.15533,54.09356725,206.1403509,2.588118,2.321073
1585,Spectrogram 1,10,84835.01227,84836.08423,74.56140351,261.6959064,4.650364,4.705854
1586,Spectrogram 1,10,84816.69667,84817.95344,103.8011696,279.2397661,1.92237,1.709569
1587,Spectrogram 1,10,84886.07788,84887.70429,51.16959064,258.7719298,5.780563,5.831726
1588,Spectrogram 1,10,84934.20485,84935.42466,89.18128655,200.2923977,5.301829,5.677113
1589,Spectrogram 1,10,84946.53231,84948.30657,59.94152047,191.5204678,2.085973,6.132232
1590,Spectrogram 1,10,84951.48547,84952.63135,59.94152047,176.9005848,9.59047,12.211717
1591,Spectrogram 1,10,84969.80107,84970.94695,62.86549708,194.4444444,9.516118,9.461597
1592,Spectrogram 1,10,85029.1281,85030.64362,74.56140351,214.9122807,10.945776,11.203757
1593,Spectrogram 1,10,85025.35779,85026.5776,62.86549708,168.128655,2.317683,2.243527
1594,Spectrogram 1,10,85033.56377,85035.11625,89.18128655,197.3684211,2.825201,2.579805
1595,Spectrogram 1,10,85055.83451,85057.12824,42.39766082,185.6725146,-0.616334,1.880392
1596,Spectrogram 1,10,85072.30192,85073.66958,71.6374269,165.2046784,9.512019,9.650496
1597,Spectrogram 1,10,85086.34819,85087.93764,97.95321637,226.6081871,11.631324,11.646497
1598,Spectrogram 1,10,85125.75169,85126.9715,80.40935673,241.2280702,3.810923,4.671972
1599,Spectrogram 1,10,85143.73462,85145.10229,97.95321637,206.1403509,3.811448,3.737543
1600,Spectrogram 1,10,85174.95062,85176.65096,45.32163743,185.6725146,2.809352,3.022996
1601,Spectrogram 1,10,85169.443,85170.92156,57.01754386,185.6725146,2.733073,2.935778
1602,Spectrogram 1,10,85197.36922,85198.10849,97.95321637,214.9122807,9.215927,10.108962
1603,Spectrogram 1,10,85237.54896,85238.80573,68.71345029,229.5321637,3.171796,3.473377
1604,Spectrogram 1,10,85242.20641,85243.27836,54.09356725,173.9766082,2.110183,2.17264
1605,Spectrogram 1,10,85245.3853,85246.75296,65.78947368,258.7719298,6.713328,6.335492
1606,Spectrogram 1,10,85275.75113,85276.82308,89.18128655,206.1403509,2.494846,4.823507
1607,Spectrogram 1,10,85289.88981,85291.03569,83.33333333,214.9122807,7.168494,6.484239
1608,Spectrogram 1,10,85294.95387,85296.09975,89.18128655,267.5438596,4.966452,4.974552
1609,Spectrogram 1,10,85312.93679,85314.19357,83.33333333,220.7602339,6.326668,6.112036
1610,Spectrogram 1,10,85317.44639,85318.48138,45.32163743,197.3684211,2.519828,1.902779
1611,Spectrogram 1,10,85319.59029,85320.47743,68.71345029,211.9883041,2.633532,2.785804
1612,Spectrogram 1,10,85341.7871,85343.04388,74.56140351,217.8362573,7.47303,7.198495
1613,Spectrogram 1,10,85369.30672,85370.23081,68.71345029,211.9883041,4.949657,7.771083
1615,Spectrogram 1,10,85429.77963,85431.11033,77.48538012,191.5204678,3.887481,3.572588
1616,Spectrogram 1,10,85493.37599,85494.4849,83.33333333,191.5204678,3.459479,3.390059
1617,Spectrogram 1,10,85533.59269,85534.84946,68.71345029,203.2163743,6.589709,5.744123
1618,Spectrogram 1,10,85549.37627,85550.52215,39.47368421,147.6608187,5.960366,6.335913
1619,Spectrogram 1,10,85559.22714,85560.37302,74.56140351,244.1520468,4.464101,3.860279
1620,Spectrogram 1,10,85562.443,85563.55192,59.94152047,214.9122807,3.480494,3.145923
1621,Spectrogram 1,10,85568.80079,85570.4272,77.48538012,238.3040936,6.652501,6.226246
1622,Spectrogram 1,10,85590.31377,85591.45965,90.64327485,216.374269,2.922768,3.987291
1623,Spectrogram 1,10,85591.84777,85592.99365,83.33333333,214.9122807,-0.985745,1.840134
1624,Spectrogram 1,10,85594.91577,85596.17255,95.02923977,211.9883041,6.154306,6.267475
1625,Spectrogram 1,10,85643.7081,85644.78005,89.18128655,220.7602339,6.187248,8.008251
1626,Spectrogram 1,10,85640.34438,85641.67508,100.877193,194.4444444,1.001537,4.478231
1627,Spectrogram 1,10,85680.4502,85681.67001,100.877193,255.8479532,8.095938,8.268631
1628,Spectrogram 1,10,85694.68129,85695.86414,86.25730994,194.4444444,2.876924,2.606556
1629,Spectrogram 1,10,85709.11569,85710.48335,68.71345029,211.9883041,2.705048,2.077114
1630,Spectrogram 1,10,85718.54148,85719.09594,83.33333333,241.2280702,5.953099,7.891459
1631,Spectrogram 1,10,85719.35468,85720.35271,42.39766082,168.128655,-0.088843,3.30447
1632,Spectrogram 1,10,85722.86625,85723.67946,65.78947368,194.4444444,6.723405,6.5957
1633,Spectrogram 1,10,85725.12105,85726.22997,48.24561404,182.748538,15.420902,15.057496
1634,Spectrogram 1,10,85739.00099,85740.2208,100.877193,226.6081871,7.182706,7.007638
1635,Spectrogram 1,10,85761.86315,85762.97207,89.18128655,191.5204678,4.248384,4.79361
1636,Spectrogram 1,10,85826.30968,85827.71431,68.71345029,226.6081871,4.453058,3.768345
1637,Spectrogram 1,10,85833.33282,85834.62655,83.33333333,214.9122807,2.211279,3.037713
1638,Spectrogram 1,10,85879.90731,85881.49676,89.18128655,232.4561404,7.877198,8.141186
1639,Spectrogram 1,10,85886.74563,85888.07633,65.78947368,238.3040936,2.887786,4.413749
1640,Spectrogram 1,10,85893.10341,85894.28626,80.40935673,252.9239766,5.581282,5.146853
1641,Spectrogram 1,10,85895.24732,85896.13445,65.78947368,232.4561404,4.725256,5.900985
1642,Spectrogram 1,10,85909.23815,85910.79063,71.6374269,232.4561404,2.967535,2.800048
1643,Spectrogram 1,10,85927.11019,85928.25607,89.18128655,226.6081871,8.024332,9.777578
1644,Spectrogram 1,10,85943.81786,85945.29642,65.78947368,159.3567251,11.162166,11.543314
1645,Spectrogram 1,10,85946.10962,85946.99676,62.86549708,188.5964912,-3.271805,3.256199
1646,Spectrogram 1,10,85948.10567,85949.14066,89.18128655,244.1520468,3.708984,4.486614
1647,Spectrogram 1,10,85956.55192,85957.84565,65.78947368,214.9122807,6.826005,8.387316
1648,Spectrogram 1,10,85962.72489,85964.49915,65.78947368,182.748538,4.540196,4.172258
1649,Spectrogram 1,10,85969.74802,85970.74605,74.56140351,191.5204678,3.153943,2.214206
1650,Spectrogram 1,10,85973.00085,85974.10976,86.25730994,214.9122807,-2.311173,1.761653
1651,Spectrogram 1,10,85971.85497,85972.66817,80.40935673,200.2923977,5.274622,6.190635
1652,Spectrogram 1,10,86005.45514,86006.52709,89.18128655,288.0116959,6.775346,8.388524
1653,Spectrogram 1,10,86008.33832,86009.85384,103.8011696,238.3040936,4.120107,4.435322
1654,Spectrogram 1,10,86025.76679,86026.80178,124.2690058,255.8479532,4.352072,3.875824
1655,Spectrogram 1,10,86034.34241,86035.52525,95.02923977,217.8362573,2.51137,3.356655
1656,Spectrogram 1,10,86068.58945,86069.99407,68.71345029,182.748538,8.823097,8.395967
1657,Spectrogram 1,10,86073.70894,86075.03964,51.16959064,238.3040936,3.642219,3.539347
1658,Spectrogram 1,10,86081.02779,86081.91493,62.86549708,238.3040936,6.616239,9.546994
1659,Spectrogram 1,10,86079.80799,86080.95387,57.01754386,191.5204678,-1.892027,3.89452
1660,Spectrogram 1,10,86112.50254,86113.50056,89.18128655,220.7602339,7.793287,7.601179
1661,Spectrogram 1,10,86140.39179,86141.6116,71.6374269,220.7602339,3.055759,2.806153
1662,Spectrogram 1,10,86122.46431,86123.75804,86.25730994,194.4444444,1.256778,1.047154
1663,Spectrogram 1,10,86173.4375,86174.65731,68.71345029,203.2163743,6.25508,6.24528
1664,Spectrogram 1,10,86191.62373,86192.58479,95.02923977,223.6842105,2.024152,2.393287
1665,Spectrogram 1,10,86241.85765,86243.22531,74.56140351,226.6081871,1.570086,2.052705
1666,Spectrogram 1,10,86262.42805,86263.24125,95.02923977,264.619883,11.084758,9.677648
1667,Spectrogram 1,10,86265.38516,86266.38318,124.2690058,285.0877193,2.621899,2.962892
1668,Spectrogram 1,10,86264.20231,86265.05248,92.10526316,194.4444444,-3.085873,1.375632
1669,Spectrogram 1,10,86267.38121,86268.60102,71.6374269,214.9122807,-1.276088,4.314822
1670,Spectrogram 1,10,86279.08028,86280.04134,73.0994152,245.6140351,3.636582,3.070514
1671,Spectrogram 1,10,86269.34029,86269.93172,112.5730994,258.7719298,3.876642,8.314104
1672,Spectrogram 1,10,86291.22291,86292.36879,89.18128655,214.9122807,-1.577112,2.491633
1673,Spectrogram 1,10,86336.67001,86337.81589,86.25730994,285.0877193,7.295222,10.767544
1674,Spectrogram 1,10,86348.29515,86349.29317,74.56140351,197.3684211,0.413375,4.898375
1675,Spectrogram 1,10,86349.73674,86350.43905,118.4210526,232.4561404,4.996066,8.089659
1676,Spectrogram 1,10,86364.96586,86365.92692,92.10526316,217.8362573,8.084659,7.535025
1677,Spectrogram 1,10,86369.75268,86370.67678,92.10526316,206.1403509,4.620706,3.556051
1678,Spectrogram 1,10,86372.63586,86374.63191,92.10526316,282.1637427,3.584346,5.595176
1679,Spectrogram 1,10,86375.29726,86376.81278,71.6374269,250,8.157594,7.601519
1680,Spectrogram 1,10,86382.50522,86384.09467,68.71345029,203.2163743,5.322151,6.050098
